1184,34846--IPPhone_Misc_Generic,Call-Ctrl-IP110-Hold_34846
1185,34847--IPPhone_Misc_Generic,Call-Ctrl-##-EXT-to-VM-IP212K_34847
1186,34848--IPPhone_Misc_Generic,Call-Ctrl-#-VM-prompt-IP-Ph_34848
1187,34849--IPPhone_Misc_Generic,Call-Ctrl-2-sites-IP-to-PSTN_34849
1188,34850--IPPhone_Misc_Generic,Call-Ctrl-one-site-IP-to-ANG_34850
1189,34851--IPPhone_Misc_Generic,Call-Ctrl-IP560-Hold_34851
1190,34852--IPPhone_Misc_Generic,Call-Ctrl-Conf-Call-IP230_34852
1191,34854--IPPhone_Misc_Generic,Call-Ctrl-two-site-ANG-to-ANG_34854
1192,34855--IPPhone_Misc_Generic,Call-Ctrl-##-EXT-to-VM-IP210_34855
1193,34856--IPPhone_Misc_Generic,Call-Ctrl-Conf-Call-IP110_34856
1194,34857--IPPhone_Misc_Generic,Call-Ctrl-1-site-IP-to-PSTN_34857
1195,34858--IPPhone_Misc_Generic,Call-Ctrl-two-sites-RM-to-HQ_34858
1196,34859--IPPhone_Misc_Generic,Call-Ctrl-IP530-Hold_34859
1197,34860--IPPhone_Misc_Generic,Call-Ctrl-Conf-Call-IP530_34860
1198,34861--IPPhone_Misc_Generic,Call-Ctrl-Transfer-Call-IP530_34861
1199,31935--IPPhone_Misc_IP110-OnhookDial,Phone-IP110-Caller-DialAnotherExtension_31935
1200,31936--IPPhone_Misc_IP110-OnhookDial,Phone-IP110-Caller-VMwith#key_31936
1201,31937--IPPhone_Misc_IP110-OnhookDial,Phone-IP110-Caller-VMwithVMkey_31937
1202,31938--IPPhone_Misc_IP110-OnhookDial,Phone-IP110-Caller-RedialExtension_31938
1203,31939--IPPhone_Misc_IP110-OnhookDial,Phone-IP110-Caller-RedialExternalDID_31939
1204,31952--IPPhone_Misc_IP110-OnhookDial,Phone-IP110-Caller-DialExternalNumber-LocalAreaCode_31952
1205,61963--IPPhone_Misc_ProgramIPPhonesButtons-Generic,Verify-Extension-Monitor-No-Ring-HQ-Target_61963
1206,34865--IPPhone_Misc_ProgramIPPhonesButtons-Generic,Verify-Speed-Dial-Custom-Key-From-TUI-For-IP530_34865
1207,34866--IPPhone_Misc_ProgramIPPhonesButtons-Generic,Verify-Extension-Monitor-With-Ring-RM-Target_34866
1208,34867--IPPhone_Misc_ProgramIPPhonesButtons-Generic,Disable-Program-Buttons-And-Verify-From-TUI-For-IP230-IP530-IP560_34867
1209,34868--IPPhone_Misc_ProgramIPPhonesButtons-Generic,Verify-Speed-Dial-Custom-Key-From-TUI-For-IP560_34868
1210,34869--IPPhone_Misc_ProgramIPPhonesButtons-Generic,Disable-Program-Buttons-And-Verify-From-TUI-For-IP212K_34869
1211,34870--IPPhone_Misc_ProgramIPPhonesButtons-Generic,Verify-Speed-Dial-Custom-Key-From-TUI-For-IP230_34870
1212,34871--IPPhone_Misc_ProgramIPPhonesButtons-TUI,Verify-Program-Button-Display-Limit-For-IP230_34871
1213,44335--IPPhone_WPExec_BasicCall,IP655-WP-Call-By-Dialing-Digits-And-Lift-Handset_44335
1214,44305--IPPhone_WPExec_ConferenceButton,IP655-WP-Conf-Button-Blind-Conference_44305
1215,44306--IPPhone_WPExec_ConferenceButton,IP655-WP-Conf-Button-Consult-Conference_44306
1216,44307--IPPhone_WPExec_ConferenceButton,IP655-WP-Conf-Button-Blind-Conference-By-Second-Party_44307
1217,44308--IPPhone_WPExec_ConferenceButton,IP655-WP-Conf-Button-Blind-Conference-Third-Party-Presses-Show-To-See-All-Parties_44308
1218,44320--IPPhone_WPExec_ConferenceButton,IP655-WP-Conf-Button-Blind-Conference-And-Select-To-Drop-Second-Party_44320
1219,44347--IPPhone_WPExec_DialCases,IP655-WP-Dial-VM-Extension-To-Access-Voicemail-Box_44347
1220,47138--IPPhone_WPExec_DialCases,IP655-WP-Make-Number-Private-Redial-A-Private-Number-User-Extn_47138
1221,45767--IPPhone_WPExec_HangUpButton,IP655-WP-Hang-Up-User-Can-End-Call-By-Pressing-Hang-Up-Virtual-Button_45767
1222,45768--IPPhone_WPExec_HangUpButton,IP655-WP-Hang-Up-User-Can-End-Call-By-Pressing-Speaker-Key_45768
1223,45770--IPPhone_WPExec_HangUpButton,IP655-WP-Hang-Up-User-Can-End-Call-By-Putting-Handset-On-Hook_45770
1224,45772--IPPhone_WPExec_HangUpButton,IP655-WP-Hang-Up-User-Can-End-Call-By-Pressing-Headset-Button_45772
1225,43021--IPPhone_WPExec_HoldButton,IP655-WP-Hold-Button-A-To-B-Call-Hold-And-Unhold-Virtual-Buttons_43021
1226,44366--IPPhone_WPExec_HoldButton,IP655-WP-Hold-Button-Display-When-User-On-Hold_Hangs-Up_44366
1227,44367--IPPhone_WPExec_HoldButton,IP655-WP-Hold-Button-On-Hold-Call-Disconnects_44367
1228,43019--IPPhone_WPExec_IncomingCases,IP655-WP-Incoming-A-To-B-Call-Missed-Call-Icon_43019
1229,43045--IPPhone_WPExec_IncomingCases,IP655-WP-Incoming-A-To-B-Call-Answer-Call_43045
1230,43046--IPPhone_WPExec_IncomingCases,IP655-WP-Incoming-A-To-B-Call-ToVM_43046
1231,47282--IPPhone_WPExec_MultipleCalls,IP655-WP-Multiple-Connected-Calls_47282
1232,46313--IPPhone_WPExec_OffHookCases,IP655-WP-Off-Hook-Go-To-Directory-Then-Cancel-Out-Of-Directory_46313
1233,44290--IPPhone_WPExec_ParkButton,IP655-WP-Park-Button-Park-To-Invalid-Extension_44290
1234,46529--IPPhone_WPExec_PhoneState,IP655-WP-Anonymous-Phone-Can-Access-Directory-And-Exit_46529
1235,44298--IPPhone_WPExec_PickupCases,IP655-WP-Prog-Button-Pickup-Verify-That-Ringing-Call-Can-Be-Picked-Up-TUI_44298
1236,44299--IPPhone_WPExec_PickupCases,IP655-WP-Prog-Button-Pickup-Extn-Entry-Is-Canceled-Then-Pickup-Again_44299
1237,44302--IPPhone_WPExec_PickupCases,IP655-WP-Prog-Button-Pickup-While-Closing-Incoming-Call-Popup_44302
1238,44303--IPPhone_WPExec_PickupCases,IP655-WP-Prog-Button-Pickup-And-Transfer-Call-While-There-Is-Incoming-Call_44303
1239,44304--IPPhone_WPExec_PickupCases,IP655-WP-Prog-Button-Pickup-During-An-Incoming-Call_44304
1240,36040--IPPhone_WPExec_SCA,WPExec-SCA-Standard-CallForwardDestination-noAnswer-Extension_36040
1241,36232--IPPhone_WPExec_SCA,WPExec-SCA-Internal-Caller-Boss-Press-ToVM-Softkey_36232
1242,36296--IPPhone_WPExec_SCA,WPExec-SCA-Internal-Caller-Boss-Answers-callstackButton-Boss-Terminates_36296
1243,36298--IPPhone_WPExec_SCA,WPExec-SCA-Outgoing-Internal-Call-Boss-Dials-Offhook_36298
1244,36434--IPPhone_WPExec_SCA,WPExec-SCA-Outgoing-External-Call-Boss-Dials-SpeakerButton_36434
1245,36441--IPPhone_WPExec_SCA,WPExec-SCA-Outgoing-External-Call-Boss-Dials-CAButton_36441
1246,36569--IPPhone_WPExec_SCA,WPExec-SCA-Conference-3Way-Boss-Internal-Consult_36569
1247,36578--IPPhone_WPExec_SCA,WPExec-SCA-Conference-3Way-Boss-Internal-Blind_36578
